Hard,R,175,22.6338124572,19,1340,R,180,25.8151950719,34,980,0
Hard,L,190,28.3641341547,218,166,R,180,24.7255304586,58,700,1
Hard,R,185,27.8548939083,39,945,R,180,30.7159479808,6,2765,1
Hard,R,183,18.559890486,113,357,R,180,24.7446954141,49,775,1
Hard,R,188,31.5865845311,17,1485,R,198,30.5242984257,54,730,1
Hard,R,185,29.4291581109,3,3385,R,190,21.3798767967,64,632,0
Hard,R,185,28.0492813142,15,1535,R,185,21.7768651608,94,441,0
Hard,R,183,23.0308008214,16,1510,R,170,22.0862422998,73,562,0
Hard,R,175,21.4318959617,69,584,R,193,20.9691991786,2,4120,1
Hard,L,193,27.3593429158,65,625,R,173,23.0800821355,18,1360,1
Hard,L,180,19.9041752225,52,760,R,190,26.9075975359,5,2935,1
Hard,R,188,24.629705681,4,3055,R,175,22.6338124572,19,1340,1
Hard,R,180,24.7255304586,58,700,R,190,24.386036961,42,870,1
Hard,R,180,24.7446954141,49,775,R,180,30.7159479808,6,2765,1
Hard,R,198,30.5242984257,54,730,R,185,29.4291581109,3,3385,0
Hard,R,183,23.0308008214,16,1510,R,193,20.9691991786,2,4120,0
Hard,R,190,24.386036961,42,870,R,175,22.6338124572,19,1340,1
Hard,R,180,30.7159479808,6,2765,R,198,30.5242984257,54,730,0
Hard,R,183,23.0308008214,16,1510,R,185,28.0492813142,15,1535,1
Hard,R,173,23.0800821355,18,1360,R,175,22.6338124572,19,1340,0
Hard,R,180,30.7159479808,6,2765,R,185,28.0492813142,15,1535,0
Hard,R,180,30.7159479808,6,2765,R,173,23.0800821355,18,1360,0
Grass,R,190,24.0410677618,14,1590,L,193,27.780971937,42,860,1
Grass,R,193,23.241615332,197,191,R,188,30.2094455852,1014,5,0
Grass,L,180,23.4277891855,147,269,R,,19.0198494182,325,91,0
Grass,R,180,26.2368240931,16,1530,R,170,22.507871321,80,528,0
Grass,R,178,24.4380561259,93,463,R,190,25.9958932238,62,662,0
Grass,L,190,30.2532511978,48,808,R,180,28.0410677618,123,333,0
Grass,R,193,22.250513347,73,593,R,183,29.2375085558,37,910,1
Grass,R,185,22.1984941821,78,548,R,175,22.8281998631,35,918,0
Grass,R,178,23.1457905544,90,471,L,180,36.0027378508,70,600,0
Grass,R,188,18.8008213552,40,888,R,201,30.6119096509,77,575,0
Grass,R,180,25.4565366188,64,641,R,185,22.8692676249,38,908,1
Grass,R,183,18.9815195072,85,502,L,188,26.8145106092,248,133,0
Grass,R,185,29.7577002053,17,1465,L,175,24.4572210815,84,503,0
Grass,R,180,25.1471594798,52,736,L,193,27.780971937,42,860,1
Grass,L,180,23.4277891855,147,269,R,193,23.241615332,197,191,0
Grass,L,190,30.2532511978,48,808,R,183,29.2375085558,37,910,0
Grass,R,185,22.1984941821,78,548,R,178,23.1457905544,90,471,0
Grass,R,188,18.8008213552,40,888,R,175,31.6988364134,60,672,0
Grass,R,185,22.8692676249,38,908,R,178,24.2436687201,189,200,0
Grass,R,185,29.7577002053,17,1465,R,183,18.9815195072,85,502,0
Grass,L,193,27.780971937,42,860,L,180,23.4277891855,147,269,0
Grass,L,190,30.2532511978,48,808,R,180,26.2368240931,16,1530,1
Grass,R,188,18.8008213552,40,888,R,185,22.1984941821,78,548,0
Grass,R,180,26.2368240931,16,1530,R,185,22.8692676249,38,908,0
Hard,R,183,26.9486652977,27,1105,R,188,24.6105407255,4,3110,1
Hard,R,178,29.7713894593,188,204,L,180,32.1341546886,112,359,0
Hard,R,190,24.3668720055,40,870,R,183,25.7741273101,118,338,1
Hard,R,173,23.06091718,18,1360,R,188,25.8754277892,57,706,0
Hard,R,188,31.5674195756,16,1485,R,183,28.7967145791,44,845,1
Hard,R,185,30.765229295,63,641,L,178,26.5954825462,263,126,0
Hard,R,180,24.7063655031,60,675,R,183,30.4038329911,66,612,0
Hard,R,175,22.6146475017,19,1325,R,196,30.6995208761,88,497,0
Hard,R,170,22.0670773443,76,550,R,196,23.5099247091,43,845,0
Hard,R,201,30.1711156742,29,1090,R,180,22.7570157426,39,940,0
Hard,R,185,29.3169062286,13,1770,R,185,19.4195756331,30,1080,1
Hard,R,178,28.0821355236,46,815,R,185,27.8357289528,38,945,0
Hard,R,180,19.871321013,7,2560,L,190,29.8124572211,84,513,0
Hard,R,188,24.6105407255,4,3110,R,178,29.7713894593,188,204,0
Hard,R,173,23.06091718,18,1360,R,183,25.7741273101,118,338,1
Hard,R,183,28.7967145791,44,845,R,185,30.765229295,63,641,0
Hard,R,175,22.6146475017,19,1325,R,170,22.0670773443,76,550,0
Hard,R,185,19.4195756331,30,1080,R,201,30.1711156742,29,1090,0
Hard,R,178,28.0821355236,46,815,L,180,35.5619438741,41,864,0
Hard,R,180,19.871321013,7,2560,R,180,24.7255304586,48,775,0
Hard,R,188,24.6105407255,4,3110,R,183,25.7741273101,118,338,0
Hard,R,183,28.7967145791,44,845,R,180,24.7063655031,60,675,0
Hard,R,185,19.4195756331,30,1080,R,175,22.6146475017,19,1325,1
Hard,R,180,19.871321013,7,2560,R,178,28.0821355236,46,815,0
Hard,R,188,24.6105407255,4,3110,R,183,28.7967145791,44,845,0
Hard,R,180,19.871321013,7,2560,R,175,22.6146475017,19,1325,0
Clay,R,173,24.501026694,78,524,R,183,21.4976043806,64,651,1
Clay,R,188,21.4702258727,154,260,R,185,27.8767967146,72,575,1
Clay,R,180,24.9555099247,48,770,R,180,27.8494182067,96,419,1
Clay,R,185,28.1204654346,88,440,R,173,28.3066392882,116,360,1
Clay,R,180,18.9404517454,114,363,R,180,26.1957563313,442,52,0
Clay,R,198,24.9144421629,162,241,R,185,22.9596167009,90,437,1
Clay,R,190,26.1464750171,99,408,R,185,22.1574264203,59,675,0
Clay,R,185,23.370294319,128,306,R,183,23.6988364134,433,54,0
Clay,L,188,27.5811088296,66,648,L,183,25.5989048597,107,376,0
Clay,R,183,27.6933607118,110,369,L,180,20.1341546886,51,760,0
Clay,R,190,27.819301848,54,735,R,178,24.2464065708,91,435,0
Clay,R,188,23.3867214237,115,361,R,183,25.1745379877,140,276,1
Clay,R,188,30.2286105407,71,576,R,,23.8138261465,347,82,0
Clay,R,168,20.2217659138,74,570,L,180,22.5544147844,47,780,0
Clay,R,183,23.1101984942,76,550,R,183,21.4976043806,64,651,0
Clay,R,185,27.8767967146,72,575,R,193,29.5742642026,56,705,1
Clay,R,180,27.8494182067,96,419,R,173,28.3066392882,116,360,1
Clay,R,180,18.9404517454,114,363,R,185,22.9596167009,90,437,0
Clay,R,190,26.1464750171,99,408,R,185,23.370294319,128,306,1
Clay,R,183,27.6933607118,110,369,L,188,27.5811088296,66,648,0
Clay,R,183,25.1745379877,140,276,R,190,27.819301848,54,735,0
Clay,R,188,30.2286105407,71,576,R,168,20.2217659138,74,570,0
Clay,R,185,23.370294319,128,306,R,183,27.6933607118,110,369,0
Clay,R,183,25.1745379877,140,276,R,188,30.2286105407,71,576,1
Clay,R,185,23.370294319,128,306,R,180,18.9404517454,114,363,0
Hard,R,173,24.7063655031,125,320,R,190,24.501026694,1,4425,1
Hard,R,190,23.7727583847,19,1325,R,183,23.1841204654,14,1830,0
Hard,R,201,30.3436002738,61,670,R,190,26.9979466119,9,2090,1
Hard,L,175,24.1889117043,83,470,L,183,32.3805612594,31,1020,1
Hard,R,190,27.06091718,6,2485,L,175,25.2101300479,25,1165,0
Hard,R,185,28.0082135524,32,1010,R,185,29.582477755,3,3080,1
Hard,R,178,28.2546201232,49,790,R,183,27.6167008898,96,419,0
Hard,R,175,29.0513347023,33,995,R,190,24.5393566051,24,1190,1
Hard,R,175,31.4305270363,47,795,R,175,22.7871321013,16,1760,1
Hard,L,193,27.5126625599,41,855,R,185,28.2026009582,11,1985,1
Hard,R,193,24.5065023956,29,1083,R,190,21.5331964408,76,552,0
Hard,R,180,26.9185489391,7,2425,R,175,22.2559890486,30,1055,0
Hard,R,188,24.5776865161,27,1130,R,188,24.7830253251,5,2755,0
Hard,R,183,28.9691991786,51,790,R,193,29.4976043806,58,695,0
Hard,R,188,31.7399041752,20,1290,R,196,23.6824093087,38,920,0
Hard,R,185,26.5133470226,10,2010,R,180,24.8788501027,52,770,0
Hard,R,196,24.3422313484,15,1785,R,188,19.2553045859,206,185,1
Hard,R,188,22.9404517454,22,1245,R,188,28.5448323066,55,751,0
Hard,R,180,30.8692676249,4,2870,L,175,27.394934976,42,850,0
Hard,R,180,25.7138945927,34,955,R,180,20.0438056126,8,2385,1
Hard,R,185,21.7440109514,121,332,R,183,27.1211498973,23,1235,0
Hard,R,188,26.0479123888,54,751,L,183,25.5550992471,18,1498,0
Hard,R,183,21.4209445585,66,631,R,183,21.0787132101,13,1870,0
Hard,R,180,24.8980150582,40,860,R,173,23.2334017796,12,1920,1
Hard,L,180,35.7344284736,44,805,L,180,32.3066392882,116,350,0
Hard,R,190,23.7727583847,19,1325,R,180,24.0109514031,37,940,0
Hard,L,193,29.4948665298,126,319,R,190,26.9979466119,9,2090,0
Hard,R,190,27.06091718,6,2485,L,183,32.3805612594,31,1020,0
Hard,R,178,28.2546201232,49,790,R,185,29.582477755,3,3080,1
Hard,R,190,24.5393566051,24,1190,R,175,22.7871321013,16,1760,1
Hard,R,185,28.2026009582,11,1985,R,185,22.0807665982,63,660,0
Hard,R,193,24.5065023956,29,1083,R,180,26.9185489391,7,2425,1
Hard,R,188,19.2553045859,206,185,R,183,23.6851471595,43,810,1
Hard,R,188,22.9404517454,22,1245,R,180,30.8692676249,4,2870,1
Hard,R,188,26.0479123888,54,751,R,183,21.4209445585,66,631,0
Hard,R,185,24.93908282,36,945,R,180,25.9685147159,26,1140,0
Hard,R,190,24.501026694,1,4425,R,190,23.7727583847,19,1325,1
Hard,R,190,27.06091718,6,2485,L,193,29.4948665298,126,319,0
Hard,R,185,29.582477755,3,3080,R,175,22.7871321013,16,1760,0
Hard,R,180,26.9185489391,7,2425,R,185,28.2026009582,11,1985,1
Hard,R,188,24.5776865161,27,1130,R,185,26.5133470226,10,2010,0
Hard,R,185,24.93908282,36,945,R,173,23.2334017796,12,1920,0
Hard,R,190,27.06091718,6,2485,R,190,23.7727583847,19,1325,0
Hard,R,185,29.582477755,3,3080,R,185,28.2026009582,11,1985,0
Hard,R,180,30.8692676249,4,2870,R,188,24.5776865161,27,1130,0
Hard,R,190,27.06091718,6,2485,R,185,29.582477755,3,3080,1
Hard,R,180,20.0438056126,8,2385,R,180,30.8692676249,4,2870,1
Hard,R,185,29.582477755,3,3080,R,180,30.8692676249,4,2870,1
Hard,R,193,21.0650239562,1,4265,R,196,23.6249144422,41,865,1
Hard,R,188,31.6824093087,19,1345,L,180,20.0,38,915,1
Hard,R,180,22.8720054757,34,981,R,188,25.9904175222,54,766,0
Hard,R,185,26.4558521561,10,2020,R,190,26.0123203285,100,391,0
Hard,R,183,28.9117043121,47,815,R,185,24.8815879535,60,725,1
Hard,R,185,22.855578371,102,388,R,178,28.1971252567,48,810,0
Hard,R,193,21.9247091034,92,418,R,183,21.0212183436,15,1645,0
Hard,R,175,22.7296372348,13,1760,L,180,35.6769336071,45,830,0
Hard,L,183,30.8528405202,87,461,R,180,26.8610540726,8,2415,1
Hard,R,183,27.0636550308,24,1130,R,196,22.7898699521,133,289,0
Hard,R,183,23.627652293,55,765,R,190,25.916495551,62,675,0
Hard,R,183,30.5188227242,86,462,R,190,27.0034223135,6,2550,1
Hard,R,196,23.6249144422,41,865,L,180,20.0,38,915,1
Hard,R,180,22.8720054757,34,981,R,183,23.1266255989,14,1755,0
Hard,R,185,26.4558521561,10,2020,R,185,24.8815879535,60,725,1
Hard,R,185,19.5345653662,23,1150,R,175,22.7296372348,13,1760,0
Hard,R,180,26.8610540726,8,2415,R,193,24.4490075291,27,1073,0
Hard,R,190,27.0034223135,6,2550,R,183,23.627652293,55,765,1
Hard,R,180,22.8720054757,34,981,L,180,20.0,38,915,0
Hard,R,193,21.9247091034,92,418,R,185,24.8815879535,60,725,1
Hard,R,180,26.8610540726,8,2415,R,185,19.5345653662,23,1150,1
Hard,R,183,27.0636550308,24,1130,R,183,23.627652293,55,765,0
Hard,R,185,24.8815879535,60,725,R,180,22.8720054757,34,981,0
Hard,L,180,29.8234086242,146,271,R,188,28.1314168378,96,405,1
Hard,R,180,27.7152635181,98,401,L,193,29.4373716632,121,319,1
Hard,R,188,23.2525667351,90,426,R,178,25.054072553,129,307,0
Hard,R,173,26.0533880903,122,314,R,183,26.5900068446,196,194,1
Hard,R,183,27.8165639973,127,307,R,188,24.6598220397,116,333,0
Hard,L,178,26.7104722793,256,136,R,173,24.6488706366,118,330,0
Hard,R,193,23.8986995209,226,155,R,183,20.5612594114,106,372,1
Hard,R,183,18.6557152635,80,497,R,183,27.5592060233,94,408,0
Hard,R,183,28.2628336756,130,304,R,178,24.1122518823,99,401,1
Hard,R,185,26.5407255305,144,276,R,190,25.5140314853,111,341,0
Hard,R,188,18.4750171116,124,310,R,185,27.9863107461,89,440,0
Hard,R,185,18.1902806297,219,165,R,180,22.5708418891,135,289,0
Hard,R,183,25.8891170431,107,371,R,196,24.0657084189,101,390,0
Hard,R,185,28.090349076,139,280,R,185,23.7919233402,128,307,0
Hard,R,188,28.1314168378,96,405,R,185,29.5249828884,3,3085,0
Hard,L,193,29.4373716632,121,319,R,185,21.8726899384,77,535,0
Hard,L,178,26.7104722793,256,136,R,180,25.1307323751,83,488,0
Hard,R,185,22.5434633812,64,674,R,183,18.6557152635,80,497,0
Hard,R,190,23.7152635181,28,1070,R,185,20.5886379192,120,324,0
Hard,R,190,25.6700889802,74,558,R,178,24.1122518823,99,401,0
Hard,R,178,24.5448323066,81,494,R,185,26.5407255305,144,276,0
Hard,R,188,22.8829568789,21,1210,R,188,18.4750171116,124,310,0
Hard,R,183,25.8891170431,107,371,L,190,29.9274469541,70,583,0
Hard,R,185,34.1300479124,78,515,R,188,19.1978097194,264,130,0
Hard,R,196,24.2847364819,18,1550,R,185,28.090349076,139,280,0
Hard,R,188,28.1314168378,96,405,L,193,29.4373716632,121,319,0
Hard,R,188,28.4873374401,69,591,R,175,28.9938398357,33,995,0
Hard,R,190,25.6700889802,74,558,R,190,23.7152635181,28,1070,1
Hard,R,196,24.2847364819,18,1550,R,185,34.1300479124,78,515,0
Hard,R,188,28.1314168378,96,405,R,188,28.4873374401,69,591,1
Hard,R,183,27.8165639973,127,307,R,185,30.8802190281,76,536,0
Hard,R,188,22.8829568789,21,1210,R,190,23.7152635181,28,1070,0
Hard,R,185,18.1902806297,219,165,R,196,24.2847364819,18,1550,1
Hard,R,188,28.4873374401,69,591,R,183,27.8165639973,127,307,0
Hard,R,196,24.2847364819,18,1550,R,188,22.8829568789,21,1210,0
Hard,R,188,28.4873374401,69,591,R,196,24.2847364819,18,1550,1
Hard,R,193,29.5167693361,58,695,R,193,26.5489390828,46,800,0
Hard,R,190,21.5523613963,76,567,L,180,35.7535934292,42,825,1
Hard,R,188,27.0417522245,75,570,L,188,27.523613963,66,628,1
Hard,L,193,22.8884325804,135,285,R,183,18.4476386037,1223,2,0
Hard,R,188,19.9014373717,178,225,R,193,24.5256673511,33,993,0
Hard,L,193,27.5318275154,43,825,R,183,21.440109514,62,666,0
Hard,L,190,30.0041067762,64,660,R,180,19.2114989733,146,273,0
Hard,R,196,30.8911704312,123,330,R,183,25.9657768652,106,381,1
Hard,R,185,22.9021218344,90,438,R,183,23.0527036277,73,580,0
Hard,L,193,29.5140314853,115,359,R,190,25.993155373,59,695,0
Hard,R,180,24.8980150582,50,760,R,188,24.7364818617,107,381,0
Hard,L,175,24.2080766598,83,470,R,173,24.6872005476,121,337,1
Hard,R,188,28.5639972621,55,721,R,178,28.2737850787,52,750,1
Hard,R,196,23.7015742642,41,835,R,198,30.6967830253,36,945,0
Hard,R,188,18.5516769336,119,340,R,185,22.6201232033,51,757,0
Hard,R,175,21.6043805613,65,649,R,180,25.7330595483,38,885,1
Hard,R,180,24.0301163587,34,970,R,188,26.0670773443,45,811,1
Hard,L,180,22.4969199179,48,790,R,178,24.1889117043,95,421,1
Hard,R,180,24.9171800137,40,860,R,188,21.7138945927,117,348,0
Hard,R,183,28.9883641342,44,820,R,180,25.2073921971,81,489,0
Hard,R,188,28.2080766598,87,450,R,180,25.9876796715,25,1140,1
Hard,R,185,19.6112251882,24,1180,R,193,29.5167693361,58,695,0
Hard,R,175,29.0704996578,35,965,R,196,24.3613963039,16,1565,1
Hard,L,180,35.7535934292,42,825,R,180,26.9377138946,10,2000,1
Hard,R,188,31.7590691307,20,1320,L,188,27.523613963,66,628,1
Hard,L,183,32.3997262149,29,1020,R,175,22.5790554415,71,583,0
Hard,R,185,28.2217659138,8,2075,L,193,22.8884325804,135,285,0
Hard,R,185,28.0273785079,30,1010,L,193,27.5318275154,43,825,0
Hard,R,188,22.9596167009,23,1205,L,190,30.0041067762,64,660,0
Hard,R,183,23.2032854209,13,1800,R,183,25.9657768652,106,381,0
Hard,R,185,22.9021218344,90,438,R,173,23.2525667351,11,1990,1
Hard,R,190,24.5585215606,22,1220,L,193,29.5140314853,115,359,0
Hard,R,193,22.0013689254,88,448,R,180,22.9486652977,27,1078,0
Hard,R,188,24.8021902806,6,2635,R,180,24.8980150582,50,760,0
Hard,R,173,24.7255304586,122,335,R,188,24.5968514716,28,1030,1
Hard,R,178,28.2737850787,52,750,R,185,26.5325119781,9,2050,0
Hard,R,196,23.7015742642,41,835,R,175,22.8062970568,15,1760,1
Hard,L,180,20.076659822,49,780,R,183,27.1403148528,21,1220,1
Hard,L,175,25.2292950034,26,1135,R,188,18.5516769336,119,340,1
Hard,R,190,27.0800821355,5,2675,R,180,25.7330595483,38,885,0
Hard,R,175,22.2751540041,31,1000,L,183,30.9295003422,85,461,0
Hard,R,185,29.5085557837,17,1540,R,188,26.0670773443,45,811,1
Hard,R,190,27.0171115674,14,1775,R,190,27.7618069815,54,728,0
Hard,R,180,24.9171800137,40,860,R,190,23.7919233402,19,1430,1
Hard,R,183,28.9883641342,44,820,R,185,24.9582477755,32,995,0
Hard,R,190,25.7467488022,68,605,R,193,21.1416837782,2,4270,0
Hard,R,185,19.6112251882,24,1180,R,196,24.3613963039,16,1565,0
Hard,R,185,28.2217659138,8,2075,L,183,32.3997262149,29,1020,0
Hard,R,180,30.8884325804,3,3365,R,185,28.0273785079,30,1010,0
Hard,R,183,23.2032854209,13,1800,R,188,22.9596167009,23,1205,1
Hard,R,190,24.5585215606,22,1220,R,173,23.2525667351,11,1990,0
Hard,R,193,22.0013689254,88,448,R,188,24.8021902806,6,2635,0
Hard,R,180,20.0629705681,7,2575,R,188,24.5968514716,28,1030,0
Hard,R,175,19.1786447639,47,791,R,178,28.2737850787,52,750,1
Hard,R,175,22.2751540041,31,1000,R,190,27.0800821355,5,2675,0
Hard,R,188,26.0670773443,45,811,R,183,21.0978781656,12,1870,1
Hard,R,190,23.7919233402,19,1430,R,190,27.0171115674,14,1775,0
Hard,R,180,26.9377138946,10,2000,R,185,28.2217659138,8,2075,1
Hard,R,188,22.9596167009,23,1205,R,180,30.8884325804,3,3365,1
Hard,R,178,28.2737850787,52,750,R,180,20.0629705681,7,2575,1
Hard,R,188,18.5516769336,119,340,R,183,27.1403148528,21,1220,0
Hard,R,190,23.7919233402,19,1430,R,183,28.9883641342,44,820,0
Hard,R,185,28.2217659138,8,2075,R,185,19.6112251882,24,1180,0
Hard,R,180,20.0629705681,7,2575,R,188,18.5516769336,119,340,0
Hard,R,175,22.2751540041,31,1000,R,190,23.7919233402,19,1430,1
Hard,R,185,28.2217659138,8,2075,R,180,30.8884325804,3,3365,1
Hard,R,190,23.7919233402,19,1430,R,180,20.0629705681,7,2575,0
Hard,R,180,30.8884325804,3,3365,R,190,23.7919233402,19,1430,0
Hard,R,190,30.4065708419,761,12,R,190,24.9609856263,1,4505,1
Hard,R,196,24.1423682409,44,780,R,175,22.7159479808,53,700,0
Hard,L,190,30.4449007529,58,663,R,185,23.7535934292,27,1202,1
Hard,R,183,23.6440793977,22,1300,R,190,28.2026009582,70,585,0
Hard,R,180,26.173853525,40,860,R,,19.9780971937,297,107,0
Hard,R,196,24.5831622177,174,218,R,175,22.045174538,50,723,0
Hard,R,173,23.6933607118,12,1835,R,173,24.8843258042,45,780,0
Hard,R,185,23.3429158111,94,416,L,183,31.370294319,96,410,1
Hard,R,180,24.4709103354,66,615,L,180,20.5174537988,42,835,0
Hard,R,190,24.9993155373,17,1395,R,188,19.7152635181,192,200,0
Hard,R,180,19.65229295,80,511,R,178,18.3463381246,1259,2,0
Hard,R,183,26.4065708419,120,344,R,185,28.4681724846,64,620,0
Hard,R,190,27.5208761123,7,2575,R,185,22.3901437372,68,605,0
Hard,R,180,20.5037645448,4,3145,R,185,34.6475017112,81,505,0
Hard,R,185,21.6646132786,95,413,R,183,23.3538672142,89,483,0
Hard,R,201,30.803559206,92,450,R,178,24.629705681,75,540,1
Hard,R,188,27.780971937,25,1225,R,178,31.2607802875,197,191,0
Hard,R,190,27.4579055441,23,1255,R,175,21.8973305955,199,190,1
Hard,R,190,26.4339493498,41,846,R,188,25.5195071869,134,300,0
Hard,R,190,18.8528405202,77,527,R,180,26.9267624914,63,637,1
Hard,R,180,27.3785078713,11,1895,R,185,23.3730321697,93,446,0
Hard,R,188,24.9637234771,223,163,L,180,36.1943874059,108,373,0
Hard,R,188,18.9924709103,18,1342,R,183,31.0362765229,121,330,0
Hard,R,198,31.1375770021,34,1035,R,173,23.3237508556,85,497,0
Hard,R,168,20.605065024,74,543,R,180,19.3237508556,39,932,1
Hard,R,185,29.9493497604,36,1005,R,180,23.3894592745,78,520,1
Hard,R,183,21.5386721424,5,3105,R,185,22.5407255305,82,504,0
Hard,R,183,23.4934976044,103,387,R,175,23.2470910335,8,2245,0
Hard,R,188,20.3422313484,132,310,R,185,28.2600958248,125,315,0
Hard,L,193,27.9726214921,30,1155,R,193,29.9575633128,49,738,0
Hard,R,193,31.4250513347,182,208,R,178,28.7145790554,20,1325,1
Hard,R,185,21.106091718,43,832,L,190,28.3613963039,262,130,0
Hard,L,180,30.3764544832,87,492,R,178,20.2354551677,109,371,0
Hard,R,180,26.4284736482,14,1600,R,173,28.6899383984,116,350,0
Hard,R,183,28.076659822,57,669,R,188,22.1546885695,100,395,0
